dynamic_dns_domains, isDynDNS_default
*.defenseofgaymarriageact.com*, True
*.defensoria-nsjp.gob.mx*, True
*.defensornet.com*, True
*.defeo.ch*, True
*.defeo.org*, True
*.deferred.io*, True
*.defeyeent.com*, True
*.defeyeentertainment.com*, True
*.definicionyque.es*, True
*.defirex.ro*, True
*.defiti.com.br*, True
*.defloured.co.za*, True
*.defneuysal.com.tr*, True
*.defnull.tk*, True
*.defrianto.tk*, True
*.deft.us*, True
*.deftfinger.com*, True
*.defthemes.com*, True
*.defulane.tk*, True
*.degagne.net*, True
*.degendevelopment.com*, True
*.degey.org*, True
*.degle75.ga*, True
*.deglucion.cl*, True
*.degopalace.net*, True
*.degprime.com*, True
*.degradableplasticbag.com*, True
*.degraw.cc*, True
*.degraw.net*, True
*.degreef.ro*, True
*.degreesfinder.net*, True
*.degreesprogram.org*, True
*.degreesprograms.net*, True
*.degreesprograms.org*, True
*.degrowth.fi*, True
*.degubytes.com*, True
*.deguldenmijn.eu*, True
*.dehainaut.org*, True
*.dehart.cf*, True
*.dehart.ga*, True
*.dehart.gq*, True
*.dehart.tk*, True
*.deheldersebakker.com*, True
*.deheldersebakker.nl*, True
*.dehme.com*, True
*.dehoney.org*, True
*.dehormigon.com.ar*, True
*.dehoyos.me*, True
*.deickman.com*, True
*.deiconsultores.com.ar*, True
*.deigualaigual.net*, True
*.deimenweb.co.za*, True
*.deinebrodi.it*, True
*.deinmoipa.com.ve*, True
*.deiramac.com*, True
*.deitloff.com*, True
*.deiure.ro*, True
*.deiv.cl*, True
*.deividcorreia.com*, True
*.deiynsheda.com*, True
*.dejabrew.ca*, True
*.dejalo.cl*, True
*.dejava.info*, True
*.dejavu60.it*, True
*.dejoglo.com*, True
*.dejoglo.net*, True
*.dejonghoists.com.au*, True
*.dekalo.net*, True
*.dekalox.de*, True
*.dekap.com*, True
*.dekaritae.com*, True
*.dekaronrising.com*, True
*.dekaronuprising.com*, True
*.dekermac.com*, True
*.dekhil.ru*, True
*.dekimolmediatraf.com*, True
*.dekimolmediatraf.net*, True
*.dekko.net.au*, True
*.dekkt.ro*, True
*.dekleinebhshop.be*, True
*.dekleinebhshop.eu*, True
*.deklerk.co.za*, True
*.dekleta.si*, True
*.dekode.co.nz*, True
*.dekoker.net*, True
*.dekonsolutions.co.uk*, True
*.dekor-plesk.si*, True
*.dekorasitendaonline.com*, True
*.dekorasyonlari.com*, True
*.dekorativni-pleskar.si*, True
*.dekormarketi.com*, True
*.dekotama.com*, True
*.dekun.uk*, True
*.dekznialyah.ml*, True
*.del-iberations.com*, True
*.delaaalaz.net*, True
*.delafuentefunerales.cl*, True
*.delakorda.com*, True
*.delala.ml*, True
*.delalastra.cl*, True
*.delamaris.si*, True
*.delan.ch*, True
*.delaveauproteccion.cl*, True
*.delazon.com*, True
*.delcafe.com.ar*, True
*.delcarmen.cl*, True
*.delcentric.com*, True
*.delchino.co.za*, True
*.delcoautopartes.com*, True
*.delectare.org*, True
*.deledible.com.au*, True
*.deleesportsmedicine.com*, True
*.delendacarthago.eu*, True
*.deletedsource.com*, True
*.deletedsystem32.com*, True
*.deletesource.com*, True
*.deletras.es*, True
*.delfisdent.ru*, True
*.delfox.com.ar*, True
*.delfran.com.ar*, True
*.delgadonet.com*, True
*.delgremio.com.ar*, True
*.delhandley.com*, True
*.delhiexpress.net*, True
*.deliashopline.com*, True
*.deliatudose.com*, True
*.deliatudose.ro*, True
*.delibest.cl*, True
*.delibury.co.uk*, True
*.delicaca.com.br*, True
*.delicatodesign.com.br*, True
*.delice-expert.com*, True
*.delicia.com.mx*, True
*.deliciasdepilar.cl*, True
*.deliciousicily.it*, True
*.deliciousmenumeals.com*, True
*.delightful-design.com*, True
*.delightfuldesignsjewelry.com*, True
*.delightfullysapphire.com*, True
*.delikventii.ro*, True
*.delinator.net*, True
*.deliriumdive.co.uk*, True
*.delistyle.net*, True
*.deliverance-gaming.com*, True
*.della.co.il*, True
*.dellaluce.ch*, True
*.dellsale.ru*, True
*.delma.be*, True
*.delmal.cl*, True
*.delonauro.si*, True
*.deloprom.ru*, True
*.delorenzo.mobi*, True
*.delovoe.net*, True
*.delovoimir.com*, True
*.delovoimir.kz*, True
*.delphiku.info*, True
*.delphirestaurant.de*, True
*.delpiero.biz*, True
*.delpunta.com.ar*, True
*.delquillan.com*, True
*.delreal.cl*, True
*.delsaler.com*, True
*.delset.net*, True
*.delssa.com*, True
*.delsur.xyz*, True
*.delta-link.ir*, True
*.delta86.tk*, True
*.delta9-tetrahydrocannabinol.org*, True
*.deltaakademi.com.tr*, True
*.deltacompy.com.br*, True
*.deltacrome.ro*, True
*.deltadiscoverygroup.com*, True
*.deltadiscoverygroup.ru*, True
*.deltafoxtrot.com*, True
*.deltahospital.com.tr*, True
*.deltahotelro.com*, True
*.deltako.com*, True
*.deltanomics.com*, True
*.deltantor.info*, True
*.deltasalud.com.ve*, True
*.deltashells.net*, True
*.deltasoftdominicana.com*, True
*.deltastreamenergy.ca*, True
*.deltasydney.com*, True
*.deltaveche.ro*, True
*.deltomatemayorista.com.ar*, True
*.delucacontabil.com.br*, True
*.delusi.eu*, True
*.deluxbygagula.com*, True
*.deluxeappetizers.com*, True
*.deluxemodel.com.mx*, True
*.delvinosalta.com.ar*, True
*.delwest.ch*, True
*.delwymn.com*, True
*.delwymnserver.net*, True
*.demaerschalck.eu*, True
*.demafiacrat.com*, True
*.demahinson.com*, True
*.demak.org*, True
*.demaliquors.ro*, True
*.demamlagump3.xyz*, True
*.demandingelctrical.com*, True
*.demandtw.com*, True
*.demangan-regency.net*, True
*.demanufactured.com*, True
*.demariafamily.net*, True
*.demartiis.com*, True
*.demartinhnos.com.ar*, True
*.demartinhormigones.com.ar*, True
*.demartinsrl.com.ar*, True
*.dementiev.eu*, True
*.demenyattila.ro*, True
*.demerits.co.za*, True
*.demerzel.org*, True
*.demicula.com*, True
*.demidenko.net*, True
*.demifinca.com.ar*, True
*.demiles.cl*, True
*.demilitarised.zone*, True
*.demimadre.com*, True
*.demiplan.pt*, True
*.demirar.cl*, True
*.demiurg.pl*, True
*.demo-axa.tk*, True
*.demo-haus.ro*, True
*.demo-site.gq*, True
*.democ.ch*, True
*.democrace.com*, True
*.demojuan.com.ar*, True
*.demon-server.com*, True
*.demondim.net*, True
*.demonelvs.info*, True
*.demonio.cl*, True
*.demonk-1992.cf*, True
*.demonkenny.pw*, True
*.demonkerji403.tk*, True
*.demonsdxers.es*, True
*.demonwav.com*, True
*.demorea.com*, True
*.demos-vag.com.ar*, True
*.demosoftonline.com*, True
*.demoteam.ch*, True
*.demotod.tk*, True
*.demotywator.biz*, True
*.demounit.com.ar*, True
*.dempseyandbaxter.com*, True
*.demsar.com.ar*, True
*.demunckconsulting.com*, True
*.demuth.us*, True
*.dena-sudrajat.us*, True
*.denalmachine.com*, True
*.denalt.ru*, True
*.denani.si*, True
*.denaros.com.au*, True
*.dencoliensales.com*, True
*.dendi-cyber.org*, True
*.dendox.org*, True
*.dendroart.ro*, True
*.dendy.tk*, True
*.deneme12.cf*, True
*.deneot.com*, True
*.denevolar.com.ar*, True
*.denfer.pt*, True
*.deng.ro*, True
*.dengibystro.tk*, True
*.dengisra.ru*, True
*.dengjiong.com*, True
*.dengnen.com*, True
*.denied.ro*, True
*.denier.ch*, True
*.denis-hotel.com*, True
*.denismullov.ru*, True
*.denisorlov.ru*, True
*.denisparatte.ch*, True
*.denisvostrikov.ru*, True
*.denisyasik.ru*, True
*.denivan.ru*, True
*.denizbuklet.com*, True
*.denizgunes.net*, True
*.denizliberberlerodasi.org*, True
*.denkata.com*, True
*.denkena.com*, True
*.denki-box.com*, True
*.denkiboard.com*, True
*.denkibot.com*, True
*.denkoren.ru*, True
*.denkowahanasakti.net*, True
*.dennisbethke.com*, True
*.dennisdalmas.com*, True
*.dennisdonohue.com*, True
*.denniseharris.com.au*, True
*.dennisjalbert.com*, True
*.dennisloren.com*, True
*.dennisneumann.nl*, True
*.dennisschuetteconstructionllc.com*, True
*.dennyandkevin.net*, True
*.denokmitrommedia.com*, True
*.denokmitrommedia.net*, True
*.denokmitrommedia.org*, True
*.denovodesign.eu*, True
*.densegaming.net*, True
*.densofuelpump.com*, True
*.denssusfap.ga*, True
*.dentalasthetics.com.au*, True
*.dentalbeautycenter.ro*, True
*.dentalesthetics.com.au*, True
*.dentalhouse.com.br*, True
*.dentalmalia.gr*, True
*.dentalpractice.ch*, True
*.dentalvox.info*, True
*.dentalvox.net*, True
*.dentalvox.org*, True
*.dentalw.com*, True
*.dentanacas.ro*, True
*.dentaplus.ro*, True
*.dentcare.com.au*, True
*.dentech.org.uk*, True
*.dentim.si*, True
*.dentismed.ro*, True
*.dentist4you.com.au*, True
*.dentista.si*, True
*.dentiste-kuhni.ch*, True
*.dentiste-oger.ch*, True
*.dentistforyou.com.au*, True
*.dentisthasdeu.ro*, True
*.dentistrybiological.net*, True
*.dentosan.ro*, True
*.dentysoft.net.ve*, True
*.denuncialatrata.org*, True
*.denunciaronline.com*, True
*.denure.info*, True
*.denusademarchi.com.br*, True
*.denveralternativehealing.com*, True
*.denveranalytics.com*, True
*.denverbums.ml*, True
*.denverchess.com*, True
*.denyco.ro*, True
*.deonkorb.com*, True
*.deopravin.com.np*, True
*.deore.one.pl*, True
*.depa-sport.ro*, True
*.deparra.cl*, True
*.departamentosalgarrobo.cl*, True
*.departamentosenmendoza.com*, True
*.depaulo.org*, True
*.depdungcach.com*, True
*.depechemodecoiffure.ch*, True
*.dependenciaquimica.org.br*, True
*.depending.in*, True
*.dependingonyourmouthtomorrow.com*, True
*.depetrising.com.ar*, True
*.depi.xyz*, True
*.depilacaoacera.com.br*, True
*.depilaser.org*, True
*.depine.com.br*, True
*.deplan.cl*, True
*.depletionmode.com*, True
*.deployit.com.br*, True
*.deployment.ch*, True
*.deploymentautomation.sg*, True
*.deploymentzone.com*, True
*.deplump.org*, True
*.depocen.com*, True
*.depodental.cl*, True
*.depokimiakonstruksi.com*, True
*.depolab-indonesia.com*, True
*.deporbike.com*, True
*.deportesastorga.es*, True
*.depotplumpang.com*, True
*.depotravel.com*, True
*.depozit-en-gross.ro*, True
*.depozit.ru*, True
*.depozitcereale.ro*, True
*.depozituldemasinute.ro*, True
*.deppcam.de*, True
*.depreeuwpaul.be*, True
*.depremsigortasi.com*, True
*.depression-anxiety-assessment.com*, True
*.deprezentare.ro*, True
*.depthsofbeauty.com*, True
*.deptoadmin.com*, True
*.deptosancle.com.ar*, True
*.depue.org*, True
*.der-fuehrer.tk*, True
*.der-stuermer.com*, True
*.der-stuermer.org*, True
*.dera.cl*, True
*.derailedanarchy.net*, True
*.derange.ro*, True
*.derbunker.ro*, True
*.derby3000.net*, True
*.derbyportal.com*, True
*.dercarlo.ch*, True
*.derdelus.ro*, True
*.derechoudec.cl*, True
*.dereferer.tk*, True
*.derek-witt.com*, True
*.derekburt.com*, True
*.derekcturner.net*, True
*.derekfitzpatrick.com*, True
*.derekgillett.com*, True
*.derekleeth.com*, True
*.derekmfrank.com*, True
*.derekpeterson.ca*, True
*.derekpovah.com*, True
*.derekrodgers.info*, True
*.dereks-pcrepairs.co.uk*, True
*.derekschartung.com*, True
*.dereksmom.com*, True
*.derementeria.cl*, True
*.derendanet.com*, True
*.derepente.com.br*, True
*.derepko.ru*, True
*.derge.net*, True
*.dergrunepunkt.com.ar*, True
*.deriana.com*, True
*.deridolls.com*, True
*.derinbilgiler.com*, True
*.dermalosophy.co.il*, True
*.dermatix.co.id*, True
*.dermatoblog.ro*, True
*.dermatolog-cluj.ro*, True
*.dermatologiaweb.cl*, True
*.dermatologija.si*, True
*.dermatologist.hk*, True
*.dermatology.hk*, True
*.dermatoscop.ro*, True
*.dermatoshop.ro*, True
*.derongqiche.com*, True
*.derorv1.tk*, True
*.derorx2.tk*, True
*.deroude.ro*, True
*.derpasaurusrex.com*, True
*.derpianist.ch*, True
*.derpianist.info*, True
*.derpianist.li*, True
*.derpianist.org*, True
*.derpteamgames.com*, True
*.derpwithme.org*, True
*.derpynet.com*, True
*.derricbrissette.com*, True
*.derrickdoss.com*, True
*.derrierescabaret.com*, True
*.dersizes.ru*, True
*.derspielraum.ch*, True
*.dertarr.info*, True
*.dervensrl.com.ar*, True
*.dervishler.com*, True
*.derwurm.ro*, True
*.desabit.com.ar*, True
*.desafiobeisbolvenezuela.com*, True
*.desafiodosreis.com.br*, True
*.desafioscrum.com*, True
*.desafiosdaenfermagem.com.br*, True
*.desafiosdeprogramacao.com.br*, True
*.desain-bangunan.com*, True
*.desantiago.com*, True
*.desario.com.br*, True
*.desarmaduriavehiculos.cl*, True
*.desarrollamexico.mx*, True
*.desarrollodgv.com.ar*, True
*.desarrolloeconomicolocal.cl*, True
*.desarrollolaboralcerrocolorado.cl*, True
*.desaryo.com*, True
*.desat.com.tr*, True
*.desatecno.com*, True
*.desaulniers.net*, True
*.desax.me*, True
*.desbg.com*, True
*.descantece.ro*, True
*.descargarmega.li*, True
*.descargarmega.org*, True
*.descartablesoeste.com*, True
*.descartelegal.com.br*, True
*.descensodelnalon.com*, True
*.descensodelnalon.es*, True
*.deschisacum.ro*, True
*.descort.co.uk*, True
*.descryptor.com*, True
*.descutuning.ro*, True
*.desdeelvestidor.com*, True
*.deseara.net*, True
*.desekilibra2.tk*, True
*.desencriptawhatsapp.com.ar*, True
*.desenedecoloratgratis.ro*, True
*.deseret.ac.za*, True
*.deseret.co.za*, True
*.deseret.org.za*, True
*.desert.cl*, True
*.deserta.ro*, True
*.desertbobtur.co*, True
*.desertjiltur.co*, True
*.desertkijuj.co*, True
*.desertkimom.co*, True
*.desertkitur.co*, True
*.desertnintur.co*, True
*.desertpiptur.co*, True
*.desertsagetaxidermy.com*, True
*.deserttekno.com*, True
*.deseuriferoase.ro*, True
*.desgraciadas.com.ar*, True
*.deshevokupi.ru*, True
*.desig.in*, True
*.design-fabrica.com*, True
*.design-home.net*, True
*.design4futureliving.co.za*, True
*.design4futureliving.com*, True
*.designaholic.com.mx*, True
*.designart.ws*, True
*.designbrews.com*, True
*.designbrewz.com*, True
*.designbuilder.co.za*, True
*.designbyjess.co.za*, True
*.designbyred.net*, True
*.designbysusan.co.za*, True
*.designcrete.net.au*, True
*.designedforliving.co.za*, True
*.designelectrical.net.au*, True
*.designerhyunho.com*, True
*.designerimagesmd.com*, True
*.designerstorage.co.za*, True
*.designethosserver.co.uk*, True
*.designforliving.co.za*, True
*.designform.ro*, True
*.designforuse.com.au*, True
*.designgreen.co.za*, True
*.designingspot.com*, True
*.designisdesign.eu*, True
*.designjds.ru*, True
*.designjobs.eu*, True
*.designlinc.co.uk*, True
*.designlogomurah.my*, True
*.designsforliving.co.za*, True
*.designsticker.my*, True
*.designterrarium.de*, True
*.designtexbd.com*, True
*.designtime.com*, True
*.designwheel.co.uk*, True
*.designwithcomputer.com*, True
*.designwyo.com*, True
*.desipartynyc.com*, True
*.desireables.net*, True
*.desired.ro*, True
*.desistufradio.info*, True
*.desk-tuning.com*, True
*.deskana.com*, True
*.desknow.cl*, True
*.desktechsolutions.com*, True
*.desktopthread.ga*, True
*.desktopthread.gq*, True
*.desktopthread.ml*, True
*.desktuning.com*, True
*.desmarais.nom.za*, True
*.desmoineshockey.com*, True
*.desmor.co.za*, True
*.desocraft.eu*, True
*.desoftware.com.mx*, True
*.desoftware.mx*, True
*.desolo.org*, True
*.desomere.net*, True
*.desonia.com*, True
*.desonia.org*, True
*.desousa.ch*, True
*.despachocardif.cl*, True
*.despair.ml*, True
*.despo.tk*, True
*.despontar.com.br*, True
*.despotak.is*, True
*.despreeducatie.ro*, True
*.despremainimic.tk*, True
*.dessinindustriel.ch*, True
*.destaka.cl*, True
*.deste.pt*, True
*.destination.web.id*, True
*.destinationmu.com*, True
*.destinationrentals.net*, True
*.destinationthailandnews.com*, True
*.destino-corrientes.com.ar*, True
*.destinolegal.com.br*, True
*.destinyping.com*, True
*.destinyremote.com*, True
*.destinystirling.com*, True
*.destroy.ro*, True
*.destroyer-community.org*, True
*.destroyerkisscover.com.br*, True
*.desu.tv*, True
*.desy75.tk*, True
*.desynch.one.pl*, True
*.detacs.com*, True
*.detailing-deluxe.be*, True
*.detailingbruxelles.be*, True
*.detar.tk*, True
*.detecta.ca*, True
*.detectivebg.com*, True
*.detectmobile.co.za*, True
*.detectoreschile.cl*, True
*.detelnetworks.com*, True
*.determindhost.com.au*, True
*.detest.ca*, True
*.detetiveweb.com.br*, True
*.detetiveweb.tk*, True
*.deti21.com*, True
*.detiklomba.com*, True
*.detiks.tk*, True
*.detintasypapeles.com.ar*, True
*.detistore.ru*, True
*.detlk.tk*, True
*.detonatenyc.com*, True
*.detprod.com*, True
*.detreaba.ro*, True
*.detribunales.com.ar*, True
*.detro.ro*, True
*.detroitcomputerrepairexperts.com*, True
*.detroitcomputerrepairservices.com*, True
*.detsadn1.ru*, True
*.detta.pw*, True
*.detted.com*, True
*.detwilers.me*, True
*.deucedaily.org*, True
*.deuja.com*, True
*.deumantec.com.ar*, True
*.deusdedit.com*, True
*.deusexmachina.org*, True
*.deuslife.com*, True
*.deutekom.eu*, True
*.deuteriumtech.com*, True
*.deutsch.com.au*, True
*.deutschklubindy.com*, True
*.deutschung.com*, True
*.dev-in.ml*, True
*.dev-west.ro*, True
*.dev.geek.nz*, True
*.dev1.com.ve*, True
*.dev121.com*, True
*.devaces.pro*, True
*.devaid.cl*, True
*.devairraymundo.com.br*, True
*.devalouwe54.nl*, True
*.devansh.nom.za*, True
*.devanshi.tk*, True
*.devartdesign.com*, True
*.devatron.com*, True
*.devblogi.pl*, True
*.devcent.pl*, True
*.devcentre.org*, True
*.devcoin.ch*, True
*.deveddy.com*, True
*.develeon.net*, True
*.develgrp.com.ar*, True
*.develnet.us*, True
*.developer.se*, True
*.developer1.net*, True
*.developersian.com*, True
*.developersian.ir*, True
*.development-switzerland.ch*, True
*.developmentpartnership.ro*, True
*.developmentspot.com*, True
*.developpement-suisse.ch*, True
*.devenam.com*, True
*.deveni.sh*, True
*.deverandcompany.com*, True
*.deverellinabluedress.net*, True
*.deverter.net*, True
*.deveser.com.br*, True
*.devevolv.com*, True
*.deveza.net*, True
*.devfortune.com*, True
*.devfuner.com*, True
*.devhub.club*, True
*.devi1.net*, True
*.devicars.com*, True
*.device-support.dk*, True
*.device.id*, True
*.devicesupport.co.uk*, True
*.devicks.com*, True
*.devigrosirtanahabang.com*, True
*.devil.me.uk*, True
*.devilet.net*, True
*.devilmaycry.cf*, True
*.devilpico.com.br*, True
*.devilwater.net*, True
*.devilzcloth.com*, True
*.devinder.net*, True
*.devindunlevy.com*, True
*.devink.ca*, True
*.devinsio.hk*, True
*.devion.co*, True
*.devion.com*, True
*.devionmail.com*, True
*.devirgins.com*, True
*.devisolator.com*, True
*.devitraders.com*, True
*.devitrans.com*, True
*.devlabs.com.ar*, True
*.devlink.co*, True
*.devlink.pl*, True
*.devmed.ru*, True
*.devmedia.pl*, True
*.devmon.ru*, True
*.devnode.cl*, True
*.devnull.co.uk*, True
*.devoid.gr*, True
*.devolution.hu*, True
*.devoprevo.com*, True
*.devops.sg*, True
*.devops.ws*, True
*.devopsengineer.com*, True
*.devopsninja.com*, True
*.devour.ro*, True
*.devourfood.ro*, True
*.devouring.us*, True
*.devourmedia.ro*, True
*.devoursales.ro*, True
*.devprrt.ru*, True
*.devpytania.pl*, True
*.devreler.com*, True
*.devsaco.com*, True
*.devsarandi.com.ar*, True
*.devspeculations.com*, True
*.devsrv.info*, True
*.devstep.info*, True
*.devtop10.com*, True
*.devtopten.com*, True
*.devwonders.com*, True
*.devworth.net*, True
*.dewa-likers.cf*, True
*.dewacabul.com*, True
*.dewacabul.net*, True
*.dewaele.org*, True
*.dewarefill.co.id*, True
*.dewbiez.org*, True
*.dewellup.at*, True
*.dewellup.com*, True
*.dewi-jempol.cf*, True
*.dewi-likers.cf*, True
*.dewi.one.pl*, True
*.dewin.me*, True
*.dewivideo.com*, True
*.dewo.cf*, True
*.dewo.ml*, True
*.dewr-home.com*, True
*.dex-online.ro*, True
*.dexas.lt*, True
*.dexist.us*, True
*.dexpanthenol.net*, True
*.dexrubio.com*, True
*.dextasoft.com*, True
*.dexteris.com*, True
*.dextm.ro*, True
*.dextonet.com*, True
*.deykoweec.cf*, True
*.deyvenement.fr*, True
*.dez4x4.ro*, True
*.dezcom.org*, True
*.dezelaigrac.si*, True
*.dezelak.si*, True
*.dezire.club*, True
*.dezmembrari.me*, True
*.dezvaluiri.ro*, True
*.dfarfallaeventos.cl*, True
*.dfcv-indonesia.com*, True
*.dfdl.com*, True
*.dfdlmekong.com*, True
*.dfg.co.za*, True
*.dfgh.in*, True
*.dfisk.net*, True
*.dfmindonesia.com*, True
*.dfordogguchi.com*, True
*.dfs.co.za*, True
*.dfstorm.tk*, True
*.dfswkj.com*, True
*.dftcloud.com*, True
*.dfwbg.org*, True
*.dfx-eng.co.il*, True
*.dg-maconnerie.ch*, True
*.dg-pic.tk*, True
*.dg-sc.co.uk*, True
*.dg3xp3rt.com*, True
*.dgafclan.tk*, True
*.dgame.me*, True
*.dgaspc5.ro*, True
*.dgaspcgr.ro*, True
*.dgaudys.com*, True
*.dgb-cpa.com*, True
*.dgby.org*, True
*.dgc.id.au*, True
*.dgcontexpert.ro*, True
*.dgdbrokers.co.za*, True
*.dgeimporex.com*, True
*.dgfnet.de*, True
*.dgiering.com*, True
*.dgiering.net*, True
*.dgit.com.ar*, True
*.dgmeshop.co.uk*, True
*.dgmeshop.com*, True
*.dgnsp.si*, True
*.dgoconda.ru*, True
*.dgodns.net*, True
*.dgoodmanconsult.com*, True
*.dgpages.com*, True
*.dgparsa.ir*, True
*.dgraf.ch*, True
*.dgrfsa.com.ar*, True
*.dgriffith.com.au*, True
*.dgross.us*, True
*.dgs-services.com*, True
*.dgsystems.com.br*, True
*.dgusysnet.org*, True
*.dgvidros.com*, True
*.dh08nl.org*, True
*.dh2u.com*, True
*.dh3.com*, True
*.dhagrow.org*, True
*.dhakini-espace.ch*, True
*.dhammachaiyo.com*, True
*.dhanapalan.com*, True
*.dhanny.net*, True
*.dharma.cl*, True
*.dharmabusana.com*, True
*.dharmawan.net*, True
*.dharshanrasiah.com*, True
